Character_ID,Character_Name,Image_URL,Species,House,House_URL,Status,Lore,Parents,Siblings,Children
CH230,Stark Soldier,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Stark_Soldier.png,Human,House Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Stark.png,Dead,"Stark soldiers were the steel of the North—stoic, loyal, and born to endure. Clad in mail and silence, they marched through snow and sorrow alike, fighting not for glory, but for home. When called, they answered. When wronged, they remembered.",Not Available,Not Available,None
CH232,Stark staff member,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Stark.png,Dead,"Anonymous faces behind the Stark name, loyal to Winterfell. Some died in Theon’s betrayal, others in the battle to reclaim their home.",Not Available,Not Available,None
CH233,Stiv,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Free Folk,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A wildling scout, fierce and fleeting. He perished in the shadow of the Wall, one of many swallowed by the frozen North.",Not Available,Not Available,None
CH234,Stone Man,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Stone_man.png,Human,Former Human,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Afflicted with greyscale, exiled to the ruins of Valyria. Once men, now monsters in tattered flesh, they live only to spread their curse.",Not Available,Not Available,None
CH235,Styr,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Styr.png,Human,Thenn,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Thenn.png,Dead,"Magnar of Thenn, a war-chief of bone and flame.
He led cannibal clans through the Wall, savage in battle, silent in death.
He fought Jon Snow and met his end at the gates of Castle Black—his skull cracked like stone.",Not Available,Not Available,None
CH236,Summer,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Summer.png,Direwolf,House Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Stark.png,Dead,"Bran’s wolf, swift and silent.
He saw through Summer’s eyes, ran in his body, fled into the dark.
At the cave of the Three-Eyed Raven, Summer stood alone against death.
He died so the future could live.",Not Available,"Grey Wind, Lady, Nymeria, Shaggydog, Ghost",Not Available
CH237,Syrio Forel,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Syrio_Forel.png,Human,Braavosi,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Bravvos.png,Unknown,"The First Sword of Braavos, dancing master to Arya Stark. Whether dead or surviving in legend, his wooden blade defied steel with grace.",Not Available,Not Available,None
CH238,Talisa Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Talisa_Stark.png,Human,House Maegyr,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Maegyr.png,Dead,"A healer turned queen, she brought love to Robb Stark. Her unborn child and her life were ended in the Red Wedding’s cruel crescendo.",Not Available,Not Available,Unborn child
CH239,Tansy,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A girl mentioned in dark whispers and cruel memories, her name a scar upon the pasts of those who wronged her.",Not Available,Not Available,None
CH240,The Copper King,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Qarth Merchant,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A merchant prince of Qarth, clad in shining wealth. One of the Thirteen, his ambition met dragonfire in Daenerys’s purge.",Not Available,Not Available,None
CH241,The Masters Soldier,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Slaver,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Clad in polished bronze, obedient to cruelty.
They fought to keep chains on throats and coins in coffers.
When Daenerys came, they died screaming under dragonfire.
No names, no graves—only ash.",Not Available,Not Available,None
CH242,The Silk King,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Qarth Merchant,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Refined and scheming, a ruler of commerce. His silky robes could not shield him from the wrath of a queen tired of masks.",Not Available,Not Available,None
CH243,The Silver,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/The_Silver.png,Human,Horse,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Unknown,"A Dothraki steed of legend, gifted to Daenerys. Graceful and proud, it carried a khaleesi into battle and prophecy.",Not Available,Not Available,Not Available
CH244,The Spice King,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/The_Spice_King.png,Human,Qarth Merchant,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"One of Qarth’s elite, bold in word but cowardly in deed. He mocked Daenerys, only to be consumed by the fire he doubted.",Not Available,Not Available,None
CH245,The Tickler,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/The_Tickler.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A torturer of Harrenhal, fond of questions and screams.
He asked where gold was hidden and flayed those who could not answer.
Arya remembered.
She whispered his name to death—and he died twitching, unknowing why.",Not Available,Not Available,Not Available
CH246,Thenn raider,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Thenn_Raider.png,Human,Thenn,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Thenn.png,Dead,"Bald, branded, brutal.
The Thenns raided with bone weapons and boiled flesh.
They marched with Mance, fell at Castle Black, and bled beneath Jon’s sword.
Savage, but not forgotten.",Not Available,Not Available,Not Available
CH247,Theon Greyjoy,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Theon.png,Human,House Greyjoy,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Greyjoy.png,Dead,"Prince of Pyke, ward of Stark, traitor of both.
He burned Winterfell, lost himself, became Reek.
But even ash remembers fire.
He saved Sansa, fought the dead, and died protecting Bran.
He died a Stark, not a House Greyjoy—and that made all the difference.","Balon Greyjoy, Alannys Harlaw","Rodrik, Maron, Yara Greyjoy",None
CH248,Thoros,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Thoros.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Thoros A red priest with a flaming sword and a heart that doubted. He brought Beric back from death again and again, until his own flame flickered out.",Not Available,Not Available,Not Available
CH249,Three-eyed Raven,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Three_Eyed_Raven.png,Seer,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"The seer beyond time, once a man, now memory incarnate. He guided Bran through visions and fate, a living whisper of the old gods.",Not Available,Not Available,Not Available
CH250,Tommen Baratheon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Tommen_Baratheon.png,Human,House Targaryen,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Targaryen.png,Dead (suicide),"Tommen Baratheon was a crown too soft for its weight, a gentle boy in a lion’s den. Sweet-natured and easily swayed, he was king in name, pawn in truth. When the realm tore itself apart, he simply fell.","Cersei Lannister, Jaime Lannister","Joffrey Baratheon, Myrcella Baratheon",None
CH251,Tormund Giantsbane,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Tormund.png,Human,Giantsbane,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Alive,"Tormund Giantsbane was wild as the wind and twice as loud, a warrior with laughter in his lungs and legend in his stride. He fought with fire, drank like a bear, and stood tall beside Jon Snow—not just a wildling, but a hero of men.",Not Available,Not Available,Not Available
CH252,Torrhen Karstark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Karstark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Karstark.png,Dead,"Son of Rickard Karstark, lost in vengeance and war. His name faded with his house, a footnote in the fall of the North.",Rickard Karstark,Not Available,Not Available
CH253,Tribesman,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"The tribesmen of the Vale were mountain-born and battle-hardened, raiders with no lords and no fear. They lived by the blade, scorned gold for glory, and answered only to strength. In the heights, they were kings of stone and shadow.",Not Available,Not Available,Not Available
CH254,Trystane Martell,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Trystane_Martell.png,Human,House Martell,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Martell.png,Dead,"Prince of Dorne, gentle and diplomatic. Slain by the Sand Snakes, his dreams of union with Myrcella ended in blood on a ship.",Doran Martell,Not Available,Not Available
CH255,Tyene Sand,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Tyene_Sand.png,Human,Sand Snakes,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Umber.png,Dead,"Youngest of the Sand Snakes, lovely and lethal.
She smiled with poison on her lips, striking with kindness and cruelty alike.
In Cersei’s dungeon, chained beside her dying mother, she learned the taste of silence.
She died slowly—without touch, without air, without mercy.","Prince Oberyn Martell, Unnamed septa",Other Sand Snakes (half-sisters),None
CH256,Tyrion Lannister,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Tyrion_Lannister.png,Human (Dwarf),House Lannister,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Lannister.png,Alive,"Tyrion Lannister was wit wrapped in wine and wounds, a dwarf who stood taller than kings with words as sharp as swords. Mocked, underestimated, yet endlessly clever, he played the game of thrones not with muscle, but with mind—and survived.","Tywin Lannister, Joanna Lannister","Cersei Lannister, Jaime Lannister",None
CH257,Tywin Lannister,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Tywinn_Lannister.png,Human,House Lannister,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Lannister.png,Dead,"The lion of the Rock, architect of power. Killed on the privy by his own son, his death broke the spine of Lannister dominance.",Tytos Lannister,"Kevan Lannister, Genna Lannister","Jaime, Cersei, Tyrion"
CH258,Umber Soldier,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Umber_Soldier.png,Human,House Umber,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Umber.png,Dead,"From the Last Hearth, hard as the ground they tilled.
They fought for Stark, then Bolton, then death itself.
When the Night King came, they fell—children pinned to walls, bodies burned.
But the North remembers even the betrayed.",Not Available,Not Available,Not Available
CH259,Unamed Dwarf,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Unnamed_Dwarf.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Mocked and misused in cruel jests, a shadow of Tyrion's stature. Slain for spectacle, forgotten in purpose.",Not Available,Not Available,Not Available
CH260,Unborn Stark child,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Stark.png,Dead,"Never saw winter, nor name, nor love. A casualty of treachery in a mother’s womb, lost to the Red Wedding’s final betrayal.","Robb Stark, Talisa Stark",Not Available,Not Available
CH261,Undead Polar Bear,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Undead_Polarbear.png,Undead Polar Bear,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Undead,Reanimated polar bear used by the White Walkers; a deadly creature beyond the Wall.,Not Available,Not Available,Not Available
CH262,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Not Available,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Not Available,"Some names are lost. Some never spoken.
But every grave holds a story, and every silence echoes louder than truth.
They were. That is enough.",Not Available,Not Available,Not Available
CH263,Unsullied,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Astapor_Soldier.png,Human (Unsullied),Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"The Unsullied were shadows in formation, warriors without fear, pain, or past. Forged in cruelty and trained to perfection, they fought as one—silent, deadly, unbreakable. Freed by Daenerys, they chose her not as conqueror, but as queen.",Not Available,Not Available,Not Available
CH264,Unsullied Soldier,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Astapor_Soldier.png,Human (Unsullied),Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,Generic term for soldiers from the Unsullied army (eunuch slaves trained for war).,Not Available,Not Available,Not Available
CH265,Vardis Egen,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Egen,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Sworn shield of the Vale. He died in single combat against Bronn, armored in honor, outmatched by cunning.",Not Available,Not Available,Not Available
CH266,Varys,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Varys.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"The Spider, master of whispers. He played the game better than most, but truth and loyalty cost him his life in dragonfire.",Not Available,Not Available,Not Available
CH267,Vayon Poole,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Vayon_Poole.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Steward of Winterfell, father to Jeyne. Taken and killed in the purge following Ned Stark's downfall.",Not Available,Not Available,Not Available
CH268,Viserion,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Viserion.png,Dragon,House Targaryen,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Targaryen.png,Undead,"Named for a brother, born of fire, reborn in ice.
Viserion died over the Wall, and rose with blue flame in his chest.
He broke the Wall, led the dead, and fell to Arya’s knife through the Night King.
A dragon of two deaths—each one more sorrowful than the last.",Daenerys Targaryen,"Drogon, Rhaegal",Not Available
CH269,Viserys Targaryen,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Viserys_Targaryn.png,Human,House Targaryen,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Targaryen.png,Dead,"The beggar king, cruel and desperate. Crowned with molten gold by Khal Drogo, he learned the hard way that true dragons do not burn.","Aerys II Targaryen, Rhaella Targaryen","Rhaegar Targaryen, Daenerys Targaryen",None
CH270,Walda Frey,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Walda_Frey.png,Human,House Frey,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Frey.png,Dead,"""Fat Walda,"" married to Roose Bolton. Her trust in her husband ended with Ramsay feeding her to his hounds.",Merrett Frey,Not Available,Ramsay Bolton (through marriage)
CH271,Walder Frey,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Walder_Frey.png,Human,House Frey,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Frey.png,Dead,"Lord of the Twins, architect of the Red Wedding. Slain by Arya, his legacy stained with treachery and blood.",Not Available,Not Available,Many children
CH272,Walder Rivers,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Walder_Rivers.png,Human,House Frey,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Frey.png,Dead,"Walder Rivers was a Frey by blood and a bastard by name, hard-eyed and colder than the Twins he served. Loyal to Walder Frey and ruthless in war, he helped stain the Red Wedding with betrayal. In a house of traitors, he was true to treachery.",Walder Frey,Not Available,Not Available
CH273,Wallen,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A faceless soldier or servant in the game of thrones. His tale, if ever told, has faded into the silence of the dead.",Not Available,Not Available,Not Available
CH274,Waymar Royce,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Royce,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Royce.png,Dead,Young and proud ranger of the Night's Watch. Met the White Walkers and died with fear freezing on his blade.,Yohn Royce,Robar Royce,None
CH275,White Rat,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,An Unsullied seeking solace in the brothels of Meereen. His death became a symbol of rebellion against Daenerys's reign.,Not Available,Not Available,Not Available
CH276,White Walker,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/White_Walker.png,Human,White Walker,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"The White Walker was death given grace—tall, pale, and cold as forgotten winter. With eyes like frozen stars and a touch that turned life to ice, it moved through shadow, silent and unstoppable. Not merely monster, but omen.",Not Available,Not Available,Not Available
CH277,Wight,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/white.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Undead,"The dead don’t rest in the far North.
They rise. Skin rotted, eyes blue, silent but relentless.
Men, women, giants, even beasts—death made uniform.
They are what waits when the fire fades.",Not Available,Not Available,Not Available
CH278,Wildling,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Free Folk,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Free Folk, unbowed by crown or wall.
They hunted, loved, and died beyond the realm’s reach.
To the South, they were savages. To each other, they were kin.
They followed Mance Rayder, died for Jon Snow, and bled for freedom.",Not Available,Not Available,Not Available
CH279,Wildling Leader,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Wildling.png,Human,Free Folk,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A nameless giant among the free folk. He led, he fought, he died — swallowed by the snow and remembered only in stories.",Not Available,Not Available,Not Available
CH280,Wildling giant,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Giant_Wildling.png,Human,Free Folk,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,Giant allied with the Free Folk; participated in battles against the Night's Watch.,Not Available,Not Available,Not Available
CH281,Will,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,A ranger of the Night’s Watch. He witnessed the truth beyond the Wall and died for it at the hand of his own Lord Commander.,Not Available,Not Available,Not Available
CH282,Willem Lannister,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Lannister,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Lannister.png,Dead,"A young captive of the Starks. Executed by Rickard Karstark, his death unraveled loyalties in Robb's camp.",Kevan Lannister,Lancel Lannister,None
CH283,Wun Wun,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/WunWUn.png,Giant,Free Folk,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,Giant who allied with the Free Folk and fought valiantly in the Battle of the Bastards.,Not Available,Not Available,Not Available
CH284,Xaro Xhoan Daxos,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Xaro_Xhoan_Daxos.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,A merchant prince of Qarth. He betrayed Daenerys and was locked in his vaults — a rich man suffocating on greed.,Not Available,Not Available,None
CH285,Yara Greyjoy,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Yara_Greyjoy.png,Human,House Greyjoy,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Greyjoy.png,Alive,"Ironborn daughter, salt-slick and steel-hearted.
She captained ships, saved Theon, and fought for her people.
When Euron took her, she did not break.
When Daenerys came, she offered her sails.
She lived—a rare feat for a House Greyjoy—and ruled with grit, not gods.","Balon Greyjoy, Alannys Harlaw","Rodrik Greyjoy, Maron Greyjoy, Theon Greyjoy",None
CH286,Ygritte,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Yngritt.png,Human,Free Folk,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A spearwife kissed by fire.
She loved Jon Snow with blade and breath, and died whispering the truth he never stopped hearing.
""You know nothing, Jon Snow.""
And in her death, he learned everything.",Not Available,Not Available,None
CH287,Yoren,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Yoren.png,Human,Night's Watch,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Recruitment ranger and brother of the Watch, grizzled and grim.
He smuggled Arya to safety, protected the innocent with blade and bite.
When Lannisters came, he fought until his body was riddled with bolts.
He died standing, sword in hand.
That’s the only death worth having.",Not Available,Not Available,None
CH288,Yunkai soldier,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Yunkai,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Fodder for dragons and revolution. They fought for slave masters and died by Unsullied blades. Guardians of chains and slavers, polished gold atop rotting hearts. They fell to Unsullied spears and dragonfire, their names lost in the sand. History remembers only the flame that freed their slaves.",Not Available,Not Available,Not Available
CH289,Zalla,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Zalla.png,Human,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"One of Craster’s many daughters, born into abuse and fear. Her life, like many of her sisters’, was a cry in the cold silence of the Haunted Forest.",Not Available,Not Available,Not Available
CH290,Drogon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Drogo.png,Dragon,House Targaryen,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Targaryen.png,Alive,"Last of the living flame. Black as night, fire incarnate.
He carried Daenerys across oceans and skies, burned her enemies to ash, and melted the Iron Throne with one roar.
When she died, he carried her into legend.
Some say he still flies, a god among crows. Others say he vanished with her soul.",Daenerys Targaryen,Rhaegal and Viserion,Not Available
CH291,Sansa Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Sansa_Stark.png,Human,House Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Stark.png,Alive,"Sansa Stark, the red-haired wolf of Winterfell, was born into nobility but cast early into a cruel game of thrones. Sent south with dreams of courtly romance, she became a political hostage of the Lannisters, a pawn in the war that would shatter the Seven Kingdoms. Under Queen Cersei’s withering eye and Joffrey’s sadistic cruelty, her innocence was burned away.
She bore the burden of silence, surviving with poise where others fell in fury. Her time in King’s Landing, the Vale, and Winterfell shaped her into a keen political mind, refined by Littlefinger’s manipulation and tempered by the horror of Ramsay Bolton’s cruelty.
At war's end, she declared the North an independent realm once more, crowned as Queen in the North—a monarch forged not of steel and fire, but of ice and wisdom.","Ned Stark, Catelyn Stark","Arya Stark, Robb Stark, Jon Snow, Bran Stark, Rickon Stark",None
CH292,Nymeria,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Direwolf,House Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Stark.png,Alive,"Named for the warrior-queen of Rhoynar legend, Nymeria was no common beast. She was of the direwolves—ancient guardians of the North, thought long vanished until the Stark children each found one in the snow.
Fierce and protective, she defended Arya even as a pup, biting Prince Joffrey to save her from his wrath. To protect her companion, Arya cast Nymeria into the wild, an exile that spared her from Cersei’s vengeance.
In the wilderness, Nymeria did not die. She grew, commanding a monstrous pack that haunted the Riverlands, known in whispers and fearful tales told by broken men. When she and Arya were at last reunited, the bond remained, though the paths of wolf and woman had diverged. A creature of the free wild, Nymeria chose not to return to chains or castles.",Not Available,"Ghost, Grey Wind, Lady, Shaggydog, Summer",None
